transaction_id,customer_id,product_id,transaction_date,amount,payment_method,transaction_status,store_location,LastUpdated
1b4da3d2-572e-4ca7-bb6b-17c3418e1a5e,127,159,2022-10-28,164.75,Cash,Pending,Sarahmouth,2011-09-28 15:20:58.119751
bb8d0570-d4fd-40e2-97f7-4e517e346d9c,464,126,2024-04-18,716.35,Cash,Pending,East Paige,1975-04-09 01:13:04.798672
ae26b39c-028a-4781-9df6-a67fc5181b28,571,149,2022-10-06,786.3,Online,Completed,East Courtneyberg,1982-10-26 23:48:29.505249
021ae774-48ad-4946-a60d-8e038c620309,740,248,2022-09-23,7.35,Online,Pending,Mooreshire,1993-08-21 06:03:00.857513
dd50cf91-c70e-48e1-b4ad-986cfe929144,159,437,2023-07-21,738.7,Debit Card,Completed,West Kevin,2010-01-30 02:34:22.444725
91492308-eca0-4e88-8d93-9468e3653ab1,364,43,2022-10-13,81.26,Online,Failed,East Jamiemouth,1986-09-19 21:14:08.483263
19bd2819-ba7d-4cc8-928b-f65fc8d96f51,697,190,2023-06-14,376.89,Credit Card,Completed,Rickychester,1987-08-06 05:31:00.365865
64655baf-7bbc-4c42-a171-9dd1f46ace98,619,482,2024-07-31,50.12,Debit Card,Pending,Port Mary,1998-12-21 05:23:36.372617
406efc1c-f277-48a0-ba48-4d29580c7a9f,755,418,2024-10-16,291.63,Debit Card,Failed,East Joshua,1972-04-10 03:15:58.068425
b7e1b790-5a7e-40f7-8892-c01de9e1f178,724,359,2024-05-06,990.55,Debit Card,Pending,West Meganchester,2002-04-10 05:28:24.042327
1f3e4ede-80da-495d-ab3d-8ca8f824aeb3,17,37,2024-05-09,11.74,Online,Failed,New Mirandaton,1986-10-29 21:05:48.518333
b43e2cf4-9f4a-4ba2-a271-0c0a0e57e2e4,380,31,2022-10-30,243.62,Debit Card,Failed,Haasburgh,1986-12-26 18:03:46.647225
e35f5ae0-5056-4ce3-8ad1-a3d711ac5966,915,459,2024-01-06,569.22,Cash,Pending,Hortonborough,2004-05-04 10:14:41.026521
47c8476c-f9a1-4eac-8046-90ab8deb253b,14,149,2023-09-09,542.37,Credit Card,Failed,New Eddie,2008-08-10 23:43:59.468172
812ed119-3622-4df8-a426-3720d3b06a8d,543,83,2023-07-25,442.13,Cash,Pending,Chelsealand,1993-10-26 17:19:22.221055
7ada783a-e18f-4f73-a0c5-7b6de4fe00a6,304,281,2022-03-24,901.4,Cash,Failed,Collinstown,2020-05-20 07:48:15.218444
83da52a2-66ef-4cb2-8b34-353a196e4a04,664,205,2024-01-09,45.93,Cash,Pending,Alvaradohaven,1976-08-17 23:26:25.837729
37b74365-54b3-45e7-a191-415bfb1b4fe1,391,324,2023-04-22,656.24,Credit Card,Completed,Caitlinmouth,1970-08-10 14:56:31.808322
ba064118-390e-48b4-8be1-5710d432ae9c,720,230,2023-02-17,936.0,Debit Card,Pending,New Kristen,1971-12-30 22:25:02.963652
c11314b8-1ed4-471b-90d7-8b75eccbad36,587,256,2022-10-18,139.0,Credit Card,Pending,Williamsshire,2003-03-23 19:02:10.649222
7dcd19e9-039b-437b-9265-c38faf467218,546,401,2022-06-27,346.27,Debit Card,Failed,Port Jessicaside,1978-12-04 19:42:36.752695
0de0ad6e-93a0-4977-aec0-4f821d6cae15,596,122,2023-12-25,116.14,Debit Card,Failed,Lauratown,1971-10-01 09:00:16.367117
bb11ea30-62d0-4b40-b5ff-39f354095763,669,489,2024-11-02,658.0,Credit Card,Pending,West Ericachester,1979-10-04 02:49:24.192573
1968753e-5ef3-44fa-81c2-59f677d84ef0,300,286,2022-08-23,905.45,Debit Card,Completed,North Stephanieport,1975-02-12 10:29:55.362915
5d30b503-6da2-41a8-8de5-9f1713d4d38e,152,308,2024-10-23,110.76,Debit Card,Pending,North Gabriel,1970-09-29 20:55:37.194948
ea574b48-fa69-4eff-8512-76f764f31d57,565,192,2024-11-27,961.83,Online,Pending,West Matthewmouth,2023-11-24 04:04:18.839026
b6436d76-eea5-4fb2-82e0-5770055d4202,495,217,2023-01-22,266.25,Debit Card,Completed,Jasonside,1991-05-23 15:10:03.580735
e3b67f63-b60c-4f9d-bc18-e50266cd2755,420,172,2023-07-25,47.88,Debit Card,Pending,West Samantha,2013-05-09 00:14:10.606880
3c6388e6-6fcf-406e-b410-58dec73aa242,226,53,2022-04-09,822.49,Credit Card,Failed,West Joel,1976-03-08 04:55:07.034695
ec13c805-dd9c-4945-ab33-9d748523677d,184,490,2024-11-27,634.35,Cash,Pending,Lake Daltonhaven,2010-01-07 23:31:49.651056
ba3f51fe-de5d-4353-925b-fc60bef5a2ae,939,76,2024-10-08,228.5,Online,Pending,Ronaldfurt,2021-08-10 22:00:54.161271
462ca46f-1c4c-45b0-8a5b-2099f887f0a4,436,20,2023-11-22,519.75,Credit Card,Pending,Matthewville,2001-08-13 00:49:51.191260
0de41181-9d9f-4f08-87da-955676ed77cb,972,133,2023-02-07,48.29,Credit Card,Failed,Butlerchester,2022-11-10 01:32:38.259618
66d7dcb2-3b96-486a-8809-26d26442610d,484,44,2023-06-13,415.27,Online,Pending,West Staceychester,2006-11-18 05:50:27.779802
cbd60a6d-3d31-4a02-8f64-b6abf1bb207a,501,452,2023-04-22,151.53,Credit Card,Failed,Ryanhaven,2002-02-14 09:58:14.799498
88e489c2-ee92-4948-9aec-478e6a7ac1ec,178,133,2023-02-13,99.21,Online,Failed,Garyborough,2010-02-17 03:34:09.836558
aa1674ae-2eeb-4b50-a816-72a3c2fd7a8e,284,170,2024-11-19,463.72,Cash,Pending,New Bruceburgh,1971-04-05 10:52:04.988715
f788af97-12da-4583-a3bc-7aa14a79fd94,939,306,2023-08-27,856.05,Credit Card,Failed,Madelineborough,2023-02-27 20:52:01.955385
26d4dac4-196a-4526-9363-6a30c2750213,681,27,2024-11-12,133.66,Online,Pending,South Jodishire,1975-08-14 16:43:05.118950
c488cf72-398e-4c11-8e17-40db6c653877,195,41,2024-04-26,657.16,Online,Failed,Willisburgh,2003-06-18 02:14:48.929016
ecb5804e-788c-4809-9f63-67e3ccbec2ae,645,34,2024-08-24,485.12,Debit Card,Completed,Elizabethton,2002-07-03 05:00:12.674056
184f0d63-576c-452b-b472-9ec3fe493821,90,351,2023-11-06,777.33,Online,Completed,New Mary,1975-08-02 07:03:36.476792
ce34582d-a046-4257-8fdf-37315b08e625,106,487,2022-02-12,848.48,Online,Pending,New Michael,1982-11-18 13:37:50.685157
0be41fbe-6a82-41b8-9ea0-c0749df55d0e,285,319,2024-03-06,502.75,Debit Card,Failed,Herrerashire,2008-04-19 18:25:01.715330
cb77239e-bde7-4e73-b36c-0d6f9b661f11,637,213,2022-10-01,894.2,Credit Card,Completed,Lake Jennifer,1990-08-25 18:42:58.356146
ce56d48b-322e-4e72-a7d1-6e614a138abb,884,253,2022-12-25,990.97,Debit Card,Completed,Rickyburgh,2007-03-10 18:30:35.105341
5aca6331-abcf-4aae-9016-428eeee091c3,931,217,2024-08-22,641.83,Credit Card,Completed,Vickishire,1982-04-23 03:06:26.607115
99e57136-f0f9-4a42-9ae6-6bf773795efc,758,282,2022-02-22,740.44,Debit Card,Failed,Lake Lisa,1971-06-16 19:51:16.113323
8afa8cc1-88a5-4b83-ab2b-bfeef5da38c0,887,190,2022-09-21,952.33,Credit Card,Completed,Lake Georgemouth,2011-05-02 21:04:09.528922
d40cea8f-3f7e-4e73-b664-09e1c406cbfb,913,436,2022-09-06,916.46,Debit Card,Failed,West Hollytown,1981-03-13 23:49:38.829991
745569c1-9ba8-4a35-9b3a-70c446f37a26,885,266,2024-11-04,415.23,Online,Completed,Paulfurt,2007-01-20 01:49:48.788447
f9ab09e6-894a-4c1f-89ec-2bb6e14b2ba6,131,67,2023-03-08,779.21,Online,Completed,Roberttown,2021-10-23 03:54:30.527232
03a53996-dfbe-4536-a24f-a17a6f9a515c,388,112,2023-03-18,741.48,Debit Card,Failed,West Timothyborough,1981-05-12 19:53:25.982090
03780b8b-f3e7-45bf-ae82-f6fada3eaa9c,836,147,2023-07-30,398.23,Debit Card,Pending,Adamsville,1972-08-08 08:37:33.583717
d9f7da5a-3a3d-4f4e-b51e-1a486b43dc53,267,302,2023-01-18,869.57,Debit Card,Pending,Laurenchester,2004-08-19 14:46:45.671480
4c795aec-04e0-4f60-909b-87c2efa29e34,59,172,2023-12-24,850.25,Online,Completed,Briannahaven,1982-12-24 06:22:55.830747
bc1229b9-422a-43db-9ae0-c444e7d3d5cf,402,134,2022-04-28,208.73,Online,Pending,Manuelstad,1980-04-26 20:53:37.893672
bef8124e-4dac-43a6-8e55-5287d788c6e0,927,229,2022-10-11,989.36,Online,Pending,West Brianport,2015-10-16 15:44:37.923024
f7583301-a24f-4db1-97bf-65dee26b9aa5,977,100,2024-05-16,187.21,Online,Pending,Walkershire,2020-11-26 04:53:27.827677
ba404274-fc37-46cf-8e48-8f465a50f0bd,889,51,2024-07-20,776.29,Cash,Failed,Kleinside,2007-11-14 05:17:07.296510
78c0743b-b256-44ee-ba89-cbc4078b2567,76,97,2022-08-28,293.78,Online,Completed,Philipberg,2001-11-12 14:24:36.260481
57685563-006a-4b23-8a4d-a74607f8a843,963,127,2022-04-01,827.46,Cash,Completed,North Jennifer,1977-12-07 20:44:31.898980
1db6dfc3-342b-4289-b214-a6b9439e39a8,36,75,2024-12-31,765.97,Online,Completed,Yangland,2019-06-02 23:12:10.376053
22d67354-c98b-46af-91ed-7b5dc3939ead,556,248,2023-06-14,318.16,Debit Card,Completed,Davidberg,1973-11-15 16:29:14.112280
e0ceb5aa-fadf-457c-8e11-14cb7c59cccc,154,197,2024-06-01,235.56,Cash,Pending,Lake Cameron,2024-01-24 03:26:42.751361
6ddfb84c-d8c8-42c0-855b-8716e441b1f8,875,148,2023-03-18,859.45,Online,Failed,Port Lauramouth,1994-01-27 19:20:08.449134
6302804f-2ce6-4a18-86cb-8b69aa38d6d2,718,28,2024-10-31,126.9,Credit Card,Pending,Port Megan,1975-08-27 06:59:06.441812
34258b9b-f451-4db0-8836-c0d545419838,513,368,2022-04-05,629.73,Debit Card,Pending,West Mary,1981-11-21 05:15:51.762423
a5c135d7-67ca-4097-95e4-80e338e08bb2,889,51,2023-01-30,559.71,Online,Failed,South Reneeshire,2009-10-04 16:57:32.784583
fc418308-a935-4dcf-aa0b-be62672a2b3f,657,240,2024-09-11,102.81,Online,Pending,Sherriburgh,2007-04-29 13:30:52.055122
178711ec-c4f6-4527-a746-f2ae611cc27f,53,379,2022-05-16,718.48,Online,Failed,Micheleville,1972-05-23 05:27:12.791029
50b9f63f-adaa-4891-aeac-8de4bf8cef92,608,185,2023-12-05,311.37,Cash,Completed,East Cynthia,1985-12-18 02:18:12.269022
ede3f5e2-1b30-4e44-a7d4-f3a6b20675d9,391,28,2024-03-22,181.26,Online,Pending,South Zacharyview,2006-08-30 16:56:21.699718
5b086a05-5804-495d-999c-b3bdbb01937c,694,335,2022-11-29,266.15,Credit Card,Pending,Maureenport,1979-06-21 02:10:45.318956
d1ab0a02-2951-4713-9676-be5b29c82dd9,416,149,2024-04-22,275.17,Debit Card,Completed,Port Mary,2017-06-08 01:02:01.468351
adfab674-60b9-4f10-a0b0-3e39f2ba2adf,637,77,2022-01-07,438.53,Online,Completed,Harrisonfurt,2002-02-27 22:48:03.829469
68a79a6a-557d-4895-b0e2-fd999cc0d305,364,127,2023-06-23,208.24,Debit Card,Completed,Pinedatown,1990-04-11 08:55:51.314452
c0e5062d-6848-41b1-ab74-9284c85e2c55,228,456,2023-07-03,125.8,Debit Card,Failed,Aprilland,1987-12-03 03:52:29.085673
5055e5a9-7019-4eda-9ed8-5208ffde8da8,738,19,2022-04-08,902.61,Cash,Completed,Valdezberg,2018-08-13 15:22:20.197992
6ba0ae52-4ba8-404d-a2ee-8ca698ce4737,878,268,2022-09-18,787.24,Online,Pending,Port Courtney,2001-09-24 01:36:12.992057
703c5521-3ef4-4caf-bdc7-0e04da2927ec,52,275,2023-04-22,645.73,Credit Card,Completed,Stevenberg,2010-05-22 14:34:19.010747
1cc0b444-4039-490c-b3c7-c384e87a1982,315,316,2022-03-31,624.34,Cash,Completed,West Jason,2002-06-26 09:19:49.330254
e6356651-050c-4ea4-ac8f-af60602bb071,789,148,2023-07-18,938.52,Cash,Completed,Sheilabury,2018-05-01 23:22:37.559278
dd17829e-4a93-440b-91cb-65ce953c1c24,42,487,2022-02-07,758.76,Credit Card,Failed,West Kiarafort,1983-10-26 02:31:09.034441
514cdb82-ca1d-42aa-ad54-db2f1ca6e968,414,289,2023-08-29,220.77,Credit Card,Pending,Mariaport,1985-09-15 14:38:15.498978
f8008df6-1816-4f98-a7a6-1c30f517487a,706,128,2023-10-19,106.2,Online,Completed,Ronniebury,1989-05-28 11:54:59.425364
e3f22b46-f895-48d6-a8a8-6a273dab8a5d,293,71,2022-09-15,976.33,Online,Failed,Walkerstad,2016-05-10 14:28:43.742315
251dcfee-99dd-4e87-a72c-940ebf8b6136,379,17,2023-05-09,917.86,Cash,Failed,Port Annland,1990-02-08 22:51:59.306828
6f1b2a60-bb0e-43ff-af66-7ed01fc170e6,413,445,2023-10-12,343.92,Online,Pending,Port Ashley,1984-12-13 09:40:04.983808
fcb34ef6-4552-4204-8ffd-c3bef1689923,383,258,2022-12-30,12.94,Cash,Failed,Lake Ronnie,2005-08-27 11:16:20.508472
c5076b1b-2cde-4820-a36c-58c9ca1cfd46,834,15,2024-12-27,583.55,Debit Card,Failed,West Jennifer,2007-12-17 03:06:20.542996
67867e32-ff8c-4c08-9f93-e329aed94aff,556,219,2023-03-14,765.44,Online,Pending,Lake Claudia,1995-12-11 00:51:04.248642
ee9074a6-2834-4be9-afbe-86e5a3119b39,755,236,2023-12-22,604.28,Online,Failed,Lake Mark,1995-12-17 20:36:05.369925
74d82573-d036-4460-8e80-6ef7c718eca2,882,478,2022-07-22,177.3,Debit Card,Completed,West Sandrafurt,1985-02-01 22:51:06.283359
84df6521-b73b-40b8-9f81-57e080265d7d,509,63,2024-10-10,909.66,Online,Pending,Lisaton,2000-10-19 15:32:31.523724
f9f024fb-15e2-4492-a6cf-80ada8ab5c49,64,490,2024-01-25,520.54,Credit Card,Completed,Michellehaven,2014-10-19 07:28:46.119630
9e4b1dab-d6ee-4a1b-815a-186ea05b0343,694,238,2024-03-15,20.63,Debit Card,Pending,Leebury,2016-08-01 15:32:34.531267
8586b4b2-a8e2-4a77-9e73-82b14d46cc92,4,60,2023-10-04,100.09,Cash,Failed,New Wendyville,1998-01-14 02:27:13.449096
bf3f817f-852b-4c57-82ac-e2ffd1b68b90,82,352,2023-12-22,908.52,Cash,Completed,Lake Adamfurt,2001-04-03 18:46:00.765332
606fa3e2-1516-424f-9ee5-36ec0f01ee8a,268,145,2022-05-11,769.56,Debit Card,Pending,Crosbyfurt,1999-02-07 06:51:16.555254
1cdcae48-4c3e-456f-8a9f-b1c02117b6f1,854,307,2022-07-26,27.27,Cash,Pending,North Jeffreytown,1989-04-05 00:09:42.129218
c0967b3c-60fd-495c-89ae-bd3b3daa8298,390,125,2023-12-24,720.78,Online,Pending,New Christopherhaven,1976-03-30 10:29:25.562314
e9615d8a-088d-44f5-9223-4febd0acdc53,909,469,2023-11-07,211.35,Debit Card,Completed,Elliottport,1971-10-14 04:00:14.094536
969cd32e-c888-4f5f-8053-6e3bf3b8c75c,640,146,2023-11-24,925.07,Debit Card,Pending,Lake Heatherchester,2005-01-14 11:35:56.015903
3cdccae0-e8b1-49a3-8b88-70d0e14f121a,79,299,2023-06-10,523.75,Credit Card,Completed,Ashleyport,1996-11-25 18:01:45.582418
5b7518ae-ff60-4146-9e8e-22db03cd603a,392,456,2022-03-19,145.22,Online,Failed,Clinechester,2024-10-11 12:04:08.740180
3f54fe96-7068-40b4-914c-a07bad13fdec,494,149,2022-09-28,147.16,Online,Failed,South Jacob,1981-08-05 20:53:51.512002
8294b027-2c49-41c5-8797-4285b1f55a9e,938,207,2024-06-06,473.3,Debit Card,Completed,Youngberg,2010-04-30 16:32:03.589876
8e05d5e4-6cb1-4eef-b66a-2287f3d53242,88,225,2023-10-10,668.35,Online,Pending,Kellyside,1980-02-28 11:34:46.129691
dda7197f-2dbe-4097-9148-e209c8d7b839,501,143,2024-07-21,972.06,Cash,Pending,Reynoldsland,1994-08-17 13:16:53.064078
40cdf582-20dc-4cb2-9b21-ea0b5027c1da,914,296,2023-05-28,744.87,Online,Pending,Isaiahside,1977-06-19 13:48:39.347720
ab567da1-5ed3-4bba-84cc-b0ef0c940b42,738,209,2022-07-12,485.69,Credit Card,Pending,New Larry,2003-03-15 10:45:12.190011
ac2d47e6-99f2-47f9-9add-5b22b4ccdabd,701,479,2023-06-15,235.3,Cash,Pending,West Davidside,1998-02-03 00:52:56.227673
71b61291-7094-4df1-8a2e-5c7e391c11d9,532,324,2022-02-26,830.17,Cash,Completed,Randyport,1992-10-11 17:44:32.561860
ff56449c-5f3e-496e-8302-a988ce12dfeb,536,343,2024-06-02,539.21,Online,Completed,Lisaport,2014-05-27 18:54:44.709475
2b4af2a1-b0af-48c3-a5c5-d617996fac35,367,150,2024-09-13,316.09,Credit Card,Completed,New Patrick,1998-03-16 17:51:20.940375
4e865f1a-1581-4879-9a29-c5f96b520e3c,563,28,2023-11-02,265.6,Debit Card,Pending,Whitneytown,1977-10-21 07:13:29.284055
0fb87ea7-4835-4bc0-a5e6-8d5ecb4fa564,618,411,2024-03-14,618.21,Cash,Completed,Sanfordland,2020-10-30 05:27:54.093005
95e86c96-cde9-41b3-87ac-f2cdb970c49d,483,99,2023-11-08,344.54,Online,Pending,Jenkinsbury,1999-05-04 21:46:10.696047
09020b51-1550-4d53-b27b-fb9c6dc37765,644,112,2023-09-29,555.68,Debit Card,Completed,North Matthew,1993-08-19 21:47:11.417462
ce30e28e-2a8d-46d5-a86c-8b37e1e5e7f5,583,235,2024-11-28,481.66,Debit Card,Pending,New Douglaston,1982-04-03 05:35:40.475644
f0e3af94-508f-41d5-b077-22e817a9a886,195,96,2024-11-29,224.7,Online,Failed,Hannahstad,1976-10-25 06:37:32.155885
1973776d-8b61-47f1-9c28-8e982f64e602,797,438,2022-11-10,229.26,Cash,Failed,Hopkinston,1999-01-26 05:02:20.735328
0e459725-a93f-4259-84c8-1eaacc6ab924,396,394,2024-05-13,897.63,Cash,Pending,South Samanthaville,2012-08-30 02:11:29.919372
34292710-c8f2-40a2-bf8d-efd91a1723dc,890,115,2024-10-27,843.38,Cash,Failed,Lake Jasonburgh,2013-07-08 09:25:22.156841
612a5356-5144-419b-8091-d98861bc32a0,695,233,2024-02-04,45.55,Online,Failed,Hicksborough,2010-04-14 13:08:14.922476
f652242a-2844-4884-89c9-021421700b95,172,72,2023-08-04,367.5,Online,Pending,South Paul,2010-01-09 03:38:01.394563
96ef6de4-e148-437e-9bd5-40aa12b0c139,327,338,2023-09-24,774.41,Online,Pending,Aguilarstad,1986-05-04 23:44:43.348343
69f60447-2f4d-4cfa-bd34-771490339ea9,488,237,2022-11-26,536.25,Debit Card,Pending,Blackwellberg,1989-04-01 23:16:52.002376
75629de5-d215-461f-8923-a38cca89ebdf,115,123,2024-06-21,825.71,Debit Card,Failed,New Ralph,1977-07-27 13:21:37.102842
2918b5bc-baff-461e-8b04-6df40e67083c,504,147,2022-03-18,469.15,Debit Card,Completed,East Scottstad,1983-12-12 03:37:07.170586
ca1630ae-dc71-4cf5-b228-92ca0f08bce2,194,20,2023-07-04,861.54,Credit Card,Failed,West Ashley,2018-06-15 17:17:50.343512
7a1148bd-b067-4907-aa88-99366803bff6,710,431,2023-09-06,54.49,Online,Completed,East Stevenville,2010-03-20 03:49:32.555367
3914c201-3dd9-4746-b14d-3f89c49a55bd,621,473,2024-04-06,708.27,Credit Card,Pending,West Catherine,1997-09-04 06:27:27.793938
8f9c5a80-1513-4813-90de-c9b4aed43964,436,365,2022-04-21,693.04,Cash,Failed,Leeton,1971-04-15 10:04:13.876468
4e054107-d6f0-443a-9fda-079dc1d74c1e,889,446,2022-09-11,628.54,Credit Card,Failed,Raymondhaven,2019-05-27 20:02:06.398057
8b1f4c9a-be2d-4c57-bd0a-0b9383e8ff0c,869,157,2023-09-13,166.87,Debit Card,Completed,New Elizabeth,2002-09-16 05:41:14.839698
16d384c6-aa6b-4ecb-a513-dc77f4279c79,547,316,2022-12-01,626.89,Credit Card,Completed,Lake Craigtown,1973-06-15 11:42:36.122751
d0c0586e-a91d-4944-a1b2-2c6813aa783a,786,350,2024-09-12,753.11,Cash,Failed,Andersonview,2020-09-27 14:05:02.873690
44dc6b9e-f237-4be9-8b1a-26a404bca28d,719,189,2023-09-25,149.87,Cash,Pending,Kennethborough,2007-02-06 14:59:31.098405
1e403d32-ce5b-47c8-9866-0768eedca8d0,16,54,2024-04-09,873.66,Debit Card,Failed,South Charles,1999-10-10 21:18:38.605749
fcf9337d-d783-43d9-ad77-b88d137b52f3,91,171,2022-07-22,94.92,Credit Card,Completed,Duffyview,1973-07-30 00:54:55.595180
778241d6-23aa-4855-9a84-1776b4a3398f,600,175,2024-03-20,300.84,Cash,Failed,New Alexandria,1989-12-11 21:09:22.547249
01f72282-c823-4b61-88b9-4bf76bf3b993,610,51,2023-03-22,506.93,Online,Completed,East Jamesfurt,1993-08-27 01:39:03.222633
3f182808-ca5d-4c17-9440-6c4ac16e81ea,993,9,2023-01-11,296.69,Cash,Failed,Roberttown,2003-08-21 21:35:15.719976
6649b3c0-3845-4c66-ad31-92285adf9d70,957,202,2024-01-01,392.01,Debit Card,Failed,West Timothyville,2001-12-02 17:26:10.219698
f2762035-8a6b-4a1b-a17f-718b5ae53857,249,415,2022-10-13,490.1,Cash,Completed,Port Brian,1977-03-26 11:00:23.989866
dc7942a1-676c-4812-abe9-8237aa250c94,677,151,2024-09-25,647.18,Cash,Completed,Marissaside,2012-05-01 14:45:42.949811
1386f2ed-c7c6-4dcd-97fb-baf6e4aa55b1,587,155,2024-10-13,773.8,Cash,Failed,South Coreyside,1985-07-27 06:47:22.243877
bdaef68a-6c0d-4fa9-b1e0-2f50a95bcc4a,130,478,2024-08-05,786.41,Cash,Completed,Sullivanhaven,1992-05-18 03:09:49.925491
3dc92933-040f-40fe-afac-e49c4869092e,238,76,2023-06-22,777.55,Credit Card,Failed,Jacksonchester,2024-11-16 16:20:32.595591
b817e72a-f191-46e0-8b4e-754fb2ec6a4f,317,420,2022-02-20,202.76,Cash,Completed,Lake Darrell,1979-10-18 12:41:25.522767
034ed241-fb80-4049-97a8-817876e093db,140,335,2024-11-18,518.62,Online,Pending,East Heidi,2009-10-03 05:05:52.545676
93b82a08-2808-45a8-960e-8a0d1aa0528c,557,154,2022-05-01,838.95,Cash,Pending,East Nancy,1984-04-05 10:27:02.625253
8cc71056-fb9c-4190-b603-378782985d84,340,70,2023-05-14,157.7,Debit Card,Failed,North Hannah,2023-06-21 02:51:52.530737
b1df6414-e3c3-4618-b6bb-2f983b72ca27,771,166,2023-02-06,386.45,Debit Card,Failed,South Christina,1980-06-01 07:55:22.556045
a636619e-a391-4ae1-bcb0-16dfbc9c6377,501,88,2022-07-28,29.82,Debit Card,Failed,Jamieport,2019-05-15 21:34:32.439747
9fd83a4c-06f0-47d9-8f4b-0bc408975b60,389,192,2024-11-23,206.39,Cash,Completed,Kimberlyburgh,2009-07-28 03:36:16.366405
9322394c-c596-4cf8-8286-8eee31285998,323,385,2023-04-19,214.16,Online,Pending,South Davidhaven,1975-08-03 02:24:35.205315
d97b564d-3122-44b7-b0a1-4999621a5ac0,132,7,2022-11-10,636.82,Credit Card,Pending,South Saramouth,1981-09-13 06:58:03.114823
6a127c0a-7003-46c2-851b-2bb2f938565c,153,467,2023-05-20,791.78,Debit Card,Completed,North Heathershire,1991-09-01 18:25:08.609120
0501fa28-5ef0-42ce-b43d-c45e23785252,786,209,2024-05-14,740.58,Credit Card,Pending,Kingburgh,2007-05-30 15:31:19.132842
c51c3cb4-1e31-4d16-8006-c69fa45eb24d,643,402,2023-05-04,968.88,Cash,Completed,Rebeccafort,1997-05-13 15:04:00.785278
2dbe0499-fb19-43f4-b436-65e32373e9dc,806,15,2022-08-22,288.3,Cash,Pending,Simpsonborough,2015-11-29 10:21:13.597976
74c403d8-be72-4878-aa91-2cf44bdd4334,928,268,2023-12-13,241.54,Debit Card,Failed,Martinchester,1972-05-01 14:23:19.483969
f14bee66-24d5-4cea-a5ee-b36a2197d759,556,207,2024-03-28,237.93,Online,Failed,Kariborough,1984-11-30 12:38:17.368407
b8938d64-d6a7-473d-96d2-25db5f7280d4,308,2,2022-04-12,788.8,Cash,Completed,Lake Kendramouth,2010-01-09 17:39:39.030020
191adbab-ea98-4865-af74-ece6be5f9b1d,867,375,2022-02-18,257.93,Credit Card,Pending,Robinsonville,1973-11-22 20:10:31.829619
3f860d25-5c3f-4c4b-b1ac-20f0ed98c8b3,720,440,2022-01-16,461.68,Online,Pending,East Melissa,1979-08-10 22:00:54.425964
26c8427c-ab58-4cd7-af4b-e1fe57c6c5e5,145,323,2024-06-28,512.83,Debit Card,Pending,New Katherineport,1985-08-07 13:19:43.541442
62b8a20f-d781-41fa-95e0-26f9ac498f64,111,234,2023-12-14,458.29,Cash,Pending,Curtismouth,2005-12-23 10:49:21.014438
4d5e88ea-60a5-4400-a9c2-5d40017b0e23,22,243,2022-07-01,731.88,Cash,Pending,New Jasonberg,1982-10-02 09:49:05.364564
e3a17886-60bc-4369-b657-f304095a4a97,692,406,2024-06-24,483.32,Debit Card,Failed,East Lucasbury,1987-08-25 01:50:25.723488
954f5f4c-5971-4b02-abb5-52db31e87f1f,6,473,2023-10-27,773.5,Online,Pending,East Katie,2021-02-19 05:17:16.502188
55af1fc2-2654-4655-b4d8-e63f84d046d4,9,255,2023-05-26,54.21,Credit Card,Failed,Kaylaberg,2010-01-04 15:33:53.270002
ca22c00a-a654-47ef-9c44-03b1f56acdd9,741,376,2022-01-10,496.36,Debit Card,Failed,Davidbury,2013-12-07 15:38:03.491299
c22bedca-d123-4195-95a9-0def0a5772c4,303,189,2024-08-19,599.34,Credit Card,Pending,Davidport,2002-02-04 22:22:38.999960
db003beb-7156-4873-91e1-d2ecded14c42,14,77,2024-02-05,704.24,Debit Card,Completed,Valerieport,2019-01-24 22:04:30.221956
9a3a3e81-4601-4fc1-9793-26021cb2430a,420,451,2022-08-23,173.0,Cash,Pending,North Josephmouth,2002-09-29 14:32:32.202331
cd6f0354-c246-4f21-a559-b1fa69783eeb,8,203,2022-03-09,140.87,Debit Card,Failed,Muellerland,2023-10-13 13:53:38.757316
3b8581f2-e27b-459b-944c-bc132e4493e0,428,246,2022-01-26,593.15,Cash,Completed,East Aaron,1975-01-02 23:16:46.604481
e6eda5a9-af73-4fb7-8465-826230581968,80,62,2024-08-12,972.03,Debit Card,Pending,East Justinhaven,2001-01-30 22:07:07.233688
d40fb4ab-1070-437f-939a-b698897fe7c5,226,103,2023-12-07,749.11,Cash,Completed,New Johnland,1986-11-13 16:14:34.310110
1f431947-a399-42dc-8c5e-2b37c3cceaf7,600,394,2022-10-21,771.08,Online,Completed,Joshuamouth,2018-02-15 11:56:16.636672
ec1652c3-41f9-4da6-b805-18a1cd90a153,749,229,2024-03-27,90.53,Credit Card,Pending,Owensfort,1990-06-06 01:35:11.853748
87b071f9-2555-4126-ae44-c0e82b1b8487,332,343,2024-12-27,125.73,Cash,Failed,Washingtonbury,1975-09-07 03:54:55.818655
de3c3138-f5a2-45d8-9e60-a21e6527c396,694,469,2024-07-13,705.87,Cash,Pending,Marshallchester,1971-10-22 21:41:37.697051
9324f7cd-c06d-437f-b838-a5ddf9e3ca33,748,126,2022-07-12,830.6,Cash,Pending,Pearsonborough,1988-09-03 20:26:59.723111
